duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_51s,num_compromised,root_54,num_file_creations,num_54s,num_access_files,num_outbound_cmds,is_host_51,is_guest_51,srv_count,serror_rate,srv_serror_rate,class
0,1,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0
0,3,1,2,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
813,1,5,6,61504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.55,0.5,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
282,1,7,2,159,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0
0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,1,5,2,223,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1
0,1,6,2,656,361,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,1,5,2,157,12382,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
0,1,5,2,266,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1
0,1,5,2,287,643,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,330,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1
0,3,1,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,3,1,2,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,1
0,1,4,2,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,5,2,351,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,1,5,2,233,321,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.33,0
0,1,5,2,305,2698,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,3,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,325,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0
0,1,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,239,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
281,1,7,2,162,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,1
0,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,1,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0
0,1,4,2,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,1,2,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,1,5,2,208,606,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0
0,1,5,2,252,883,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
0,3,14,2,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,1,5,2,319,2267,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,223,619,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
22,1,7,2,241,771,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1
0,3,1,2,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,1,2,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,5,2,232,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,5,2,211,172,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1
0,1,5,2,195,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,1,5,2,213,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,3,14,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1,9,2,25,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,211,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0
0,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0
0,1,5,2,295,639,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,215,7291,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
198,1,4,2,2442,10661,0,0,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0
0,1,4,2,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
812,1,5,6,60884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
0,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0
0,1,5,2,234,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
0,3,14,2,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,1
0,2,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,1,2,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,1
0,3,14,2,46,85,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,1
0,1,5,2,54540,8314,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0
0,1,5,2,162,3433,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,178,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
0,1,20,2,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0
0,1,5,2,220,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
0,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0,2,3,2,10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,4,2,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,14,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
0,1,5,2,317,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,2,2,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,6,2,1433,327,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
4,1,9,2,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,256,392,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0
0,1,5,2,234,917,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,1,5,2,204,419,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.12,0,0
0,1,5,2,195,8532,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1
75,1,4,2,112,17216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7458,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
801,1,5,6,74024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0
0,3,14,2,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,1
0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,177,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0
0,1,2,2,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0
0,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1776,1,4,2,3061,54942,0,0,0,15,1,14,1,5,0,4,0,0,0,1,0,0,0
0,1,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,3,14,2,46,75,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,1
0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,1,6,2,1052,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0
0,1,5,2,326,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1
1,1,6,2,14537,336,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,342,9284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,1,5,2,323,972,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,5,2,223,285,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.56,0.56,0
0,3,14,2,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,3,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,3,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,196,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7388,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
282,1,7,2,160,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,405,633,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,5,2,216,313,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
0,1,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,1,5,2,352,821,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,270,16465,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
0,1,6,2,3022,334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0
0,1,5,2,176,12912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,2,307,6156,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
5,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,310,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,309,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
0,1,5,2,313,5096,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,1,5,2,331,7189,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1
0,1,5,2,203,321,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1
4,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,210,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,304,25078,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,208,592,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,350,444,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,2,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,1
0,1,5,2,154,12888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,2,326,397,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
284,1,7,2,160,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,2,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,1
0,1,5,2,280,491,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,250,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,219,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,1,5,2,211,710,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
5,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0
5,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,206,873,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,2,2,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,4,2,124,178,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,3,1,2,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1
0,1,5,2,291,409,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,248,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
0,1,5,2,237,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0
0,1,5,2,300,332,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
4,1,9,2,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.92,1,0
0,2,12,2,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0
0,1,6,2,3219,335,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,7,2,26,157,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,3,14,2,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,1
0,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0,1,5,2,313,265,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,5,2,234,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
0,1,5,2,301,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
0,3,1,2,53,55,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,1
0,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,5,2,227,280,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1
0,1,5,2,334,27312,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
0,1,6,2,889,339,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
791,1,5,6,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.04,0.04,0
0,1,5,2,391,546,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
0,1,5,2,295,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1
0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,1,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0
1,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,3,1,2,53,51,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,1
0,3,1,2,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
0,1,5,2,144,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.5,0.03,1
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,2,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0
0,1,5,2,223,262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,14,2,44,76,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0
0,1,5,2,236,14949,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4,1,9,2,31,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,2,127,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,6,2,1378,333,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,3,14,2,43,70,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,1
0,3,14,2,44,135,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,1
0,3,1,2,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,233,330,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
0,1,5,2,300,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1
0,1,5,2,223,4409,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,4,2,123,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.02,0,0
1,1,6,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,1,7,2,26,157,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,288,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1
0,1,5,2,316,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,5,2,217,430,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
281,1,7,2,162,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,256,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.02,0,0
0,3,14,2,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,1
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,2,48,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,6,2,1975,406,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,3,1,2,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,297,392,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,1,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
281,1,7,2,163,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,270,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1
0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,3,14,2,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.84,1,0
0,1,2,2,7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,3,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,1,0
0,1,5,2,306,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,241,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
1021,1,5,6,6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.01,0.01,0
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,315,417,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,2,2,7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,1,5,2,336,12403,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1
281,1,7,2,160,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,1,5,2,211,36005,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,203,265,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,1,5,2,235,280,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
8,1,9,2,30,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7382,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,260,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,5,2,179,745,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
